Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	1	5	4	4	3	3	2	2	1	1	1	9	3	14	1	1	1	10	1	1	1	1	1	1
10	9	8	1	7	4	6	3	5	11	4	2	3	19	2	1	1	1	19	1	11	1	14	1	1	1	9	1	1	1	1
20	2	8	2	7	14	6	3	5	6	4	6	3	4	2	4	1	1	4	2	6	2	14	1	2	1	2	1	1	1	1
30	3	8	3	7	4	6	4	5	1	4	1	3	4	2	4	1	1	4	2	1	2	4	2	2	2	3	1	2	1	1
40	2	8	2	7	1	6	1	5	3	4	3	3	7	2	1	1	1	24	2	3	2	1	2	2	2	2	1	2	1	1
50	1	8	1	7	3	6	3	5	1	4	1	3	4	2	4	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1
60	2	8	2	7	4	6	4	5	2	4	2	3	1	2	1	1	1	1	2	2	2	4	2	2	2	2	1	2	1	1
70	1	8	1	7	1	6	1	5	4	4	4	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
80	1	8	1	7	4	6	4	5	3	4	3	3	4	2	6	1	1	22	2	3	2	4	1	2	1	1	1	1	1	1
90	3	8	3	7	3	6	3	5	1	4	1	3	2	2	6	1	1	20	1	1	1	3	1	1	1	3	1	1	1	1
100	2	8	2	7	2	6	2	5	2	4	2	3	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1	1
110	3	8	3	7	3	6	3	5	1	4	1	3	3	2	3	1	1	3	3	1	3	3	1	3	1	3	1	1	1	1
120	4	8	14	7	13	6	4	5	1	4	1	3	4	2	4	1	1	4	1	1	1	13	1	1	1	14	1	1	1	1
130	3	8	3	7	2	6	1	5	2	4	2	3	1	2	3	1	1	10	1	2	1	9	1	1	1	3	1	1	1	1
140	3	8	3	7	14	6	3	5	4	4	4	3	6	2	6	1	1	6	1	4	1	14	1	1	1	3	1	1	1	1
150	3	8	3	7	3	6	3	5	14	4	3	3	3	2	3	1	1	3	1	14	1	3	1	1	1	3	1	1	1	1
160	1	8	1	7	4	6	13	5	3	4	3	3	6	2	6	1	1	6	2	3	2	13	2	2	2	1	1	2	1	1
170	3	8	3	7	4	6	4	5	4	4	2	3	4	2	4	1	1	4	1	13	1	4	1	1	1	3	1	1	1	1
180	1	8	1	7	2	6	11	5	5	4	5	3	3	2	3	1	1	3	1	5	1	11	1	1	1	1	1	1	1	1
190	4	8	4	7	2	6	2	5	6	4	6	3	5	2	6	1	1	23	2	6	2	2	2	2	2	4	1	2	1	1
200	2	8	2	7	3	6	3	5	6	4	6	3	7	2	7	1	1	7	1	6	1	3	2	1	2	2	1	2	1	1
210	1	8	1	7	4	6	4	5	3	4	3	3	2	2	1	1	1	9	10	3	3	4	1	10	1	1	1	1	1	1
220	11	8	2	7	2	6	2	5	2	4	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	11	1	1	1	1
230	2	8	4	7	1	6	1	5	6	4	1	3	1	2	1	1	1	1	2	19	2	1	2	2	2	13	1	2	1	1
240	4	8	4	7	12	6	4	5	1	4	1	3	2	2	2	1	1	2	1	1	1	12	1	1	1	4	1	1	1	1
250	1	8	1	7	4	6	4	5	1	4	1	3	4	2	4	1	1	4	2	1	2	4	1	2	1	1	1	1	1	1
260	4	8	4	7	3	6	3	5	3	4	3	3	2	2	2	1	1	2	1	3	1	3	2	1	2	4	1	2	1	1
270	4	8	4	7	3	6	3	5	3	4	3	3	5	2	5	1	1	5	3	3	3	3	1	3	1	4	1	1	1	1
280	1	8	10	7	1	6	1	5	3	4	3	3	2	2	2	1	1	2	3	3	3	1	1	3	1	10	1	1	1	1
290	2	8	9	7	4	6	4	5	3	4	3	3	16	2	2	1	1	16	2	3	2	4	2	2	2	9	1	2	1	1
300	2	8	2	7	4	6	4	5	4	4	4	3	5	2	15	1	1	15	2	4	2	4	2	2	2	2	1	2	1	1
310	4	8	4	7	3	6	3	5	4	4	4	3	3	2	3	1	1	3	3	4	3	3	2	3	2	4	1	2	1	1
320	4	8	4	7	1	6	1	5	1	4	10	3	2	2	9	1	1	9	3	10	3	1	1	3	1	4	1	1	1	1
330	5	8	5	7	2	6	2	5	3	4	3	3	4	2	4	1	1	4	2	3	2	2	2	2	2	5	1	2	1	1
340	2	8	2	7	3	6	3	5	4	4	4	3	5	2	1	1	1	15	1	4	1	3	2	1	2	2	1	2	1	1
350	2	8	2	7	4	6	4	5	2	4	2	3	1	2	1	1	1	1	2	2	2	4	2	2	2	2	1	2	1	1
360	3	8	3	7	11	6	2	5	3	4	3	3	1	2	1	1	1	1	1	3	1	11	1	1	1	3	1	1	1	1
370	4	8	4	7	2	6	2	5	6	4	6	3	3	2	2	1	1	11	1	6	1	2	1	1	1	4	1	1	1	1
380	1	8	1	7	3	6	3	5	1	4	1	3	7	2	7	1	1	7	1	1	1	3	1	1	1	1	1	1	1	1
390	2	8	2	7	1	6	1	5	10	4	1	3	3	2	3	1	1	3	2	10	2	1	2	2	9	2	1	9	1	1
400	3	8	3	7	2	6	2	5	13	4	4	3	9	2	1	1	1	9	2	13	2	2	2	2	9	3	1	9	1	1
410	3	8	3	7	3	6	3	5	4	4	4	3	1	2	1	1	1	1	3	4	3	3	1	3	1	3	1	1	1	1
420	10	8	1	7	4	6	4	5	1	4	1	3	1	2	1	1	1	1	2	1	2	4	2	2	2	10	1	2	1	1
430	3	8	3	7	4	6	4	5	1	4	1	3	3	2	3	1	1	3	3	1	3	4	1	3	1	3	1	1	1	1
440	4	8	2	7	1	6	1	5	3	4	10	3	1	2	1	1	1	1	1	10	1	1	1	1	1	13	1	1	1	1
450	3	8	3	7	1	6	1	5	2	4	2	3	3	2	3	1	1	3	1	2	1	1	1	1	9	3	1	9	1	1
460	3	8	3	7	1	6	1	5	2	4	2	3	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1
470	1	8	10	7	1	6	1	5	2	4	2	3	3	2	3	1	1	3	1	2	1	1	1	1	1	10	1	1	1	1
480	2	8	2	7	2	6	2	5	1	4	1	3	6	2	6	1	1	6	2	1	2	2	2	2	2	2	1	2	1	1
490	2	8	2	7	2	6	2	5	3	4	3	3	2	2	3	1	1	11	2	3	2	2	2	2	2	2	1	2	1	1
500	2	8	2	7	3	6	3	5	11	4	3	3	13	2	2	1	1	13	11	11	3	3	2	11	9	2	1	9	1	1
510	4	8	4	7	4	6	4	5	6	4	19	3	3	2	7	1	1	26	2	19	2	4	2	2	2	4	1	2	1	1
520	3	8	3	7	9	6	2	5	3	4	3	3	4	2	4	1	1	4	1	3	1	9	1	1	1	3	1	1	1	1
530	3	8	10	7	3	6	3	5	6	4	6	3	3	2	3	1	1	3	1	6	1	3	1	1	1	10	1	1	1	1
540	1	8	1	7	3	6	3	5	1	4	1	3	6	2	2	1	1	20	1	1	1	3	1	1	1	1	1	1	1	1
550	4	8	4	7	1	6	1	5	2	4	2	3	4	2	4	1	1	4	1	2	1	1	1	1	1	4	1	1	1	1
560	13	8	4	7	3	6	3	5	4	4	4	3	1	2	15	1	1	15	2	4	2	3	2	2	2	13	1	2	1	1
570	9	8	2	7	13	6	2	5	3	4	2	3	2	2	2	1	1	2	1	11	1	13	1	1	1	9	1	1	1	1
580	3	8	3	7	2	6	2	5	1	4	1	3	2	2	2	1	1	2	2	1	2	2	2	2	2	3	1	2	1	1
590	14	8	4	7	3	6	3	5	3	4	3	3	6	2	6	1	1	6	1	3	1	3	1	1	1	14	1	1	1	1
600	4	8	4	7	2	6	2	5	4	4	4	3	1	2	1	1	1	1	2	4	2	2	2	2	2	4	1	2	1	1
610	10	8	3	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1
620	1	8	1	7	1	6	1	5	6	4	6	3	10	2	1	1	1	10	11	6	2	1	1	11	1	1	1	1	1	1
630	1	8	1	7	4	6	4	5	1	4	1	3	3	2	3	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1
640	4	8	4	7	2	6	2	5	3	4	3	3	4	2	2	1	1	13	3	3	3	2	1	3	1	4	1	1	1	1
650	1	8	1	7	4	6	4	5	4	4	4	3	2	2	2	1	1	2	3	4	3	4	1	3	1	1	1	1	1	1
660	4	8	4	7	1	6	1	5	1	4	1	3	24	2	1	1	1	24	3	1	3	1	1	3	1	4	1	1	1	1
670	2	8	2	7	4	6	2	5	6	4	5	3	7	2	26	1	1	26	2	23	2	13	2	2	2	2	1	2	1	1
680	3	8	3	7	10	6	1	5	3	4	3	3	1	2	1	1	1	1	3	3	3	10	1	3	1	3	1	1	1	1
690	2	8	13	7	2	6	2	5	2	4	2	3	3	2	3	1	1	3	2	2	2	2	2	2	2	13	1	2	1	1
700	4	8	1	7	2	6	2	5	2	4	2	3	3	2	3	1	1	3	2	2	11	2	1	11	1	12	1	1	1	1
710	2	8	2	7	2	6	2	5	5	4	4	3	2	2	1	1	1	9	3	18	3	2	2	3	2	2	1	2	1	1
720	1	8	1	7	1	6	1	5	2	4	6	3	2	2	5	1	1	16	1	20	1	1	1	1	1	1	1	1	1	1
730	10	8	3	7	3	6	10	5	3	4	3	3	9	2	1	1	1	9	3	3	3	10	1	3	1	10	1	1	1	1
740	2	8	2	7	4	6	4	5	4	4	4	3	4	2	18	1	1	18	2	4	2	4	2	2	2	2	1	2	1	1
750	14	8	4	7	9	6	1	5	10	4	3	3	15	2	1	1	1	15	2	10	2	9	2	2	2	14	1	2	1	1
760	4	8	4	7	2	6	2	5	6	4	6	3	3	2	3	1	1	3	2	6	2	2	2	2	2	4	1	2	1	1
770	1	8	3	7	1	6	1	5	3	4	3	3	1	2	1	1	1	1	3	3	3	1	1	3	1	10	1	1	1	1
780	1	8	1	7	3	6	3	5	1	4	1	3	3	2	3	1	1	3	3	1	3	3	1	3	1	1	1	1	1	1
790	1	8	1	7	1	6	1	5	3	4	3	3	3	2	3	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1
800	1	8	1	7	4	6	4	5	2	4	2	3	4	2	4	1	1	4	2	2	2	4	1	2	1	1	1	1	1	1
810	10	8	3	7	1	6	1	5	3	4	3	3	3	2	3	1	1	3	3	3	3	1	1	3	1	10	1	1	1	1
820	4	8	13	7	2	6	2	5	1	4	1	3	4	2	4	1	1	4	2	1	2	2	2	2	2	13	1	2	1	1
830	2	8	2	7	1	6	1	5	3	4	3	3	3	2	3	1	1	3	1	3	1	1	2	1	2	2	1	2	1	1
840	2	8	2	7	3	6	3	5	5	4	15	3	6	2	6	1	1	6	3	15	3	3	1	3	1	2	1	1	1	1
850	4	8	4	7	4	6	4	5	1	4	1	3	20	2	6	1	1	20	3	1	3	4	1	3	1	4	1	1	1	1
860	1	8	1	7	2	6	2	5	5	4	5	3	1	2	1	1	1	1	1	5	1	2	1	1	1	1	1	1	1	1
870	1	8	1	7	2	6	2	5	3	4	3	3	2	2	11	1	1	11	2	3	2	2	1	2	1	1	1	1	1	1
880	3	8	3	7	3	6	3	5	2	4	3	3	4	2	1	1	1	12	1	11	1	3	1	1	1	3	1	1	1	1
890	1	8	1	7	2	6	2	5	3	4	3	3	4	2	4	1	1	4	2	3	2	2	2	2	2	1	1	2	1	1
900	1	8	1	7	3	6	2	5	3	4	3	3	5	2	2	1	1	16	3	3	3	11	2	3	2	1	1	2	1	1
910	3	8	3	7	2	6	2	5	4	4	4	3	1	2	9	1	1	9	2	4	2	2	1	2	1	3	1	1	1	1
920	2	8	2	7	1	6	1	5	1	4	1	3	7	2	7	1	1	7	1	1	1	1	1	1	1	2	1	1	1	1
930	1	8	10	7	3	6	1	5	5	4	5	3	12	2	1	1	1	12	3	5	3	10	1	3	1	10	1	1	1	1
940	1	8	1	7	2	6	2	5	4	4	4	3	1	2	1	1	1	1	2	4	2	2	1	2	1	1	1	1	1	1
950	1	8	1	7	3	6	3	5	3	4	3	3	2	2	2	1	1	2	1	3	1	3	1	1	1	1	1	1	1	1
960	3	8	3	7	4	6	4	5	11	4	3	3	2	2	2	1	1	2	2	11	2	4	2	2	2	3	1	2	1	1
970	2	8	2	7	1	6	1	5	1	4	1	3	2	2	2	1	1	2	3	1	3	1	1	3	1	2	1	1	1	1
980	3	8	3	7	2	6	2	5	1	4	1	3	2	2	2	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1
990	3	8	3	7	2	6	2	5	1	4	1	3	1	2	1	1	1	1	2	1	2	2	1	2	1	3	1	1	1	1
1000	1	8	1	7	1	6	1	5	3	4	3	3	2	2	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1
