Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	14	1	1	5	23	1	15	1	1	1	1
10	2	8	14	7	1	6	1	5	2	4	2	3	12	2	1	1	2	12	2	2	1	2	3	1	2	14	1	2	1	1
20	1	8	3	7	4	6	14	5	4	4	2	3	3	2	1	1	1	10	1	13	1	1	4	14	1	14	1	1	1	1
30	2	8	10	7	5	6	5	5	3	4	4	3	4	2	4	1	1	4	1	14	1	1	3	5	2	10	1	2	1	1
40	1	8	5	7	5	6	5	5	4	4	3	3	1	2	1	1	1	1	1	14	1	1	5	5	1	5	1	1	1	1
50	2	8	2	7	2	6	2	5	3	4	3	3	2	2	2	1	2	2	2	3	1	2	2	2	2	2	1	2	1	1
60	2	8	1	7	5	6	5	5	17	4	3	3	2	2	13	1	2	13	9	17	1	9	5	5	2	15	1	2	1	1
70	2	8	2	7	6	6	6	5	14	4	3	3	13	2	2	1	2	13	2	14	1	2	2	6	2	2	1	2	1	1
80	2	8	2	7	2	6	20	5	4	4	4	3	2	2	2	1	1	2	1	4	1	1	2	20	2	2	1	2	1	1
90	2	8	4	7	3	6	4	5	3	4	3	3	4	2	4	1	1	4	1	3	1	1	4	14	2	4	1	2	1	1
100	1	8	3	7	4	6	4	5	4	4	4	3	1	2	1	1	1	1	1	4	1	1	14	4	1	14	1	1	1	1
110	1	8	3	7	18	6	5	5	1	4	1	3	4	2	14	1	1	14	1	1	1	1	3	18	1	3	1	1	1	1
120	1	8	4	7	4	6	4	5	3	4	4	3	1	2	1	1	1	1	1	14	1	1	4	4	9	4	1	9	1	1
130	1	8	3	7	3	6	3	5	3	4	3	3	4	2	4	1	2	4	2	3	1	2	4	3	1	14	1	1	1	1
140	2	8	2	7	1	6	10	5	4	4	14	3	4	2	4	1	1	4	1	14	1	1	11	10	2	11	1	2	1	1
150	1	8	5	7	5	6	5	5	4	4	4	3	4	2	4	1	1	4	1	4	1	1	5	5	1	5	1	1	1	1
160	1	8	1	7	1	6	1	5	4	4	5	3	2	2	2	1	2	2	2	18	1	2	1	1	1	1	1	1	1	1
170	10	8	4	7	4	6	4	5	4	4	14	3	1	2	1	1	1	1	1	14	1	1	4	4	1	4	1	10	1	1
180	3	8	1	7	3	6	3	5	19	4	6	3	3	2	3	1	2	3	2	19	1	2	1	3	3	1	1	3	1	1
190	1	8	1	7	1	6	1	5	3	4	4	3	1	2	1	1	1	1	1	14	1	1	1	1	1	1	1	1	1	1
200	1	8	1	7	1	6	1	5	4	4	4	3	3	2	3	1	1	3	1	4	1	1	1	1	1	1	1	1	1	1
