Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	1	5	1	4	3	3	2	2	1	1	1	9	1	10	1	1	1	24	1	19	1	1	1	1
10	3	8	3	7	6	6	1	5	1	4	1	3	2	2	3	1	1	11	1	1	1	1	3	3	1	21	1	1	1	1
20	7	8	29	7	6	6	1	5	1	4	2	3	15	2	1	1	2	15	1	2	1	1	6	29	1	6	1	1	1	1
30	20	8	2	7	6	6	1	5	1	4	13	3	1	2	1	1	4	1	1	13	1	1	20	20	1	20	1	1	1	1
40	6	8	6	7	6	6	1	5	1	4	2	3	2	2	1	1	2	9	1	2	1	1	6	6	1	6	1	1	1	1
50	6	8	6	7	6	6	3	5	1	4	4	3	2	2	2	1	4	2	1	4	1	1	6	6	10	6	1	10	1	1
60	6	8	6	7	6	6	3	5	1	4	3	3	2	2	2	1	3	2	1	3	1	1	6	6	3	6	1	3	1	1
70	6	8	6	7	6	6	2	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	1	6	1	9	1	1
80	5	8	5	7	6	6	3	5	1	4	2	3	1	2	1	1	2	1	1	2	1	1	5	5	3	23	1	3	1	1
90	2	8	25	7	6	6	10	5	1	4	1	3	3	2	1	1	10	10	1	10	1	1	2	25	3	20	1	10	1	1
100	6	8	6	7	6	6	3	5	1	4	1	3	3	2	1	1	1	10	1	1	1	1	6	6	3	6	1	3	1	1
110	1	8	1	7	5	6	3	5	1	4	3	3	2	2	2	1	3	2	1	3	1	1	1	1	3	15	1	3	1	1
120	6	8	6	7	6	6	3	5	1	4	3	3	2	2	5	1	3	16	1	3	1	1	6	6	10	6	1	10	1	1
130	6	8	6	7	6	6	3	5	1	4	3	3	2	2	9	1	3	9	1	3	1	1	6	6	1	6	1	10	1	1
140	2	8	2	7	6	6	1	5	1	4	1	3	2	2	2	1	3	2	1	10	1	1	2	2	1	20	1	1	1	1
150	6	8	6	7	6	6	3	5	1	4	1	3	2	2	3	1	1	11	1	1	1	1	6	6	3	6	1	3	1	1
160	2	8	2	7	20	6	1	5	1	4	3	3	5	2	4	1	3	18	1	3	1	1	2	2	1	20	1	1	1	1
170	6	8	6	7	6	6	3	5	1	4	3	3	2	2	1	1	3	9	1	3	1	1	6	6	3	6	1	3	1	1
180	6	8	6	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	1	6	1	1	1	1
190	6	8	6	7	6	6	1	5	1	4	14	3	5	2	5	1	4	5	1	14	1	1	6	6	1	6	1	1	1	1
200	6	8	6	7	6	6	3	5	1	4	1	3	5	2	5	1	1	5	1	1	1	1	6	6	3	6	1	3	1	1
210	4	8	4	7	6	6	11	5	1	4	4	3	11	2	3	1	4	11	1	4	1	1	4	4	3	22	1	11	1	1
220	6	8	20	7	6	6	2	5	1	4	3	3	5	2	5	1	10	5	1	10	1	1	20	20	2	20	1	2	1	1
230	6	8	21	7	6	6	1	5	1	4	2	3	1	2	1	1	2	1	1	2	1	1	6	21	1	6	1	1	1	1
240	6	8	6	7	6	6	3	5	1	4	3	3	5	2	5	1	3	5	1	3	1	1	6	6	3	6	1	3	1	1
250	2	8	2	7	2	6	2	5	2	4	1	3	3	2	1	1	1	10	2	1	1	2	2	2	2	2	1	2	1	1
260	6	8	6	7	6	6	3	5	1	4	3	3	1	2	3	1	3	10	1	3	1	1	6	6	1	6	1	10	1	1
270	6	8	6	7	20	6	3	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	6	6	3	20	1	3	1	1
280	6	8	6	7	6	6	1	5	1	4	1	3	3	2	3	1	1	3	1	1	1	1	6	6	1	6	1	1	1	1
290	2	8	2	7	6	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	2	2	1	20	1	1	1	1
300	6	8	6	7	6	6	3	5	1	4	3	3	2	2	2	1	3	2	1	3	1	1	6	6	3	6	1	3	1	1
310	6	8	6	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	1	6	1	1	1	1
320	6	8	7	7	6	6	1	5	1	4	3	3	1	2	1	1	3	1	1	3	1	1	6	29	1	6	1	1	1	1
330	6	8	6	7	6	6	3	5	1	4	1	3	2	2	1	1	1	9	1	1	1	1	6	6	1	6	1	10	1	1
340	6	8	6	7	6	6	1	5	1	4	3	3	1	2	10	1	3	10	1	3	1	1	6	6	1	6	1	1	1	1
