Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	10	1	18	1	1	6	29	1	19	1	1
10	3	8	6	7	6	6	5	5	5	4	9	3	4	2	4	1	2	4	2	9	2	5	1	2	6	6	1	21	1	1
20	2	8	2	7	2	6	3	5	3	4	1	3	1	2	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1
30	3	8	17	7	3	6	4	5	4	4	3	3	3	2	3	1	3	3	2	3	9	4	1	9	17	17	1	17	1	1
40	13	8	2	7	2	6	4	5	4	4	2	3	1	2	1	1	3	1	2	11	2	4	1	2	2	2	1	13	1	1
50	5	8	5	7	5	6	5	5	5	4	2	3	4	2	4	1	2	4	2	2	2	5	1	2	5	5	1	5	1	1
60	5	8	5	7	5	6	9	5	2	4	2	3	4	2	4	1	2	4	1	2	2	9	1	9	5	5	1	5	1	1
70	3	8	3	7	3	6	5	5	4	4	1	3	2	2	2	1	1	2	1	1	1	18	1	1	3	3	1	3	1	1
80	17	8	21	7	6	6	5	5	18	4	2	3	4	2	4	1	2	4	1	2	1	18	1	1	3	21	1	17	1	1
90	16	8	2	7	2	6	2	5	9	4	3	3	1	2	10	1	11	10	2	11	2	9	1	2	2	2	1	16	1	1
100	2	8	2	7	2	6	4	5	3	4	2	3	3	2	11	1	2	11	2	2	2	14	1	2	2	2	1	2	1	1
110	1	8	6	7	6	6	4	5	13	4	2	3	2	2	2	1	2	2	2	2	2	13	1	2	6	6	1	19	1	1
120	3	8	3	7	3	6	5	5	3	4	1	3	4	2	4	1	1	4	1	1	1	17	1	1	3	3	1	3	1	1
130	1	8	1	7	1	6	3	5	10	4	1	3	3	2	4	1	1	14	1	1	1	10	1	1	1	1	1	1	1	1
140	6	8	6	7	6	6	17	5	5	4	2	3	9	2	1	1	2	9	1	2	2	17	1	9	6	6	1	6	1	1
150	20	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	2	1	2	2	2	4	1	2	6	6	1	20	1	1
160	5	8	1	7	1	6	3	5	3	4	1	3	2	2	2	1	1	2	1	1	1	3	1	1	1	1	1	15	1	1
170	1	8	1	7	1	6	5	5	5	4	1	3	1	2	12	1	1	12	1	1	1	5	1	1	1	1	1	1	1	1
180	6	8	20	7	6	6	1	5	1	4	2	3	3	2	3	1	2	3	2	2	2	1	1	2	20	20	1	20	1	1
190	6	8	6	7	6	6	4	5	4	4	1	3	10	2	1	1	9	10	1	9	1	4	1	1	6	6	1	6	1	1
200	6	8	6	7	6	6	4	5	4	4	3	3	3	2	3	1	3	3	2	3	2	4	1	2	6	6	1	6	1	1
210	6	8	6	7	6	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	1	5	1	1	6	6	1	6	1	1
220	6	8	6	7	6	6	5	5	5	4	2	3	4	2	4	1	2	4	2	2	2	5	1	2	6	6	1	6	1	1
230	6	8	6	7	6	6	18	5	4	4	2	3	4	2	4	1	2	4	2	2	2	18	1	2	6	6	1	6	1	1
240	6	8	6	7	6	6	5	5	15	4	2	3	2	2	2	1	2	2	2	2	2	15	1	2	6	6	1	6	1	1
250	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	2	2	2	5	1	2	6	6	1	6	1	1
260	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	2	2	2	5	1	2	6	6	1	6	1	1
270	6	8	6	7	6	6	1	5	5	4	2	3	2	2	2	1	2	2	2	2	2	15	1	2	6	6	1	6	1	1
280	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	2	2	2	5	1	2	6	6	1	6	1	1
290	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
300	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
310	6	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	2	1	2	2	2	4	1	2	6	6	1	6	1	1
320	6	8	6	7	6	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	1	1	6	6	1	6	1	1
330	6	8	6	7	6	6	12	5	4	4	2	3	2	2	2	1	2	2	2	2	2	12	1	2	6	6	1	6	1	1
340	6	8	6	7	6	6	5	5	5	4	1	3	1	2	3	1	1	10	1	1	1	5	1	1	6	6	1	6	1	1
350	6	8	6	7	6	6	3	5	3	4	2	3	2	2	2	1	2	2	2	2	2	3	1	2	6	6	1	6	1	1
360	6	8	6	7	6	6	5	5	18	4	2	3	4	2	4	1	1	4	1	9	1	18	1	1	6	6	1	6	1	1
370	6	8	6	7	20	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	20	20	1	20	1	1
380	6	8	7	7	7	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	6	7	1	6	1	1
390	6	8	6	7	6	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	2	4	1	9	6	6	1	6	1	1
400	6	8	6	7	6	6	16	5	2	4	2	3	1	2	1	1	2	1	1	2	1	16	1	1	6	6	1	6	1	1
410	2	8	2	7	2	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	2	2	1	2	1	1
420	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
430	6	8	6	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	6	6	1	6	1	1
440	19	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	19	1	1
450	6	8	6	7	6	6	13	5	4	4	1	3	1	2	1	1	1	1	1	1	1	13	1	1	6	6	1	6	1	1
460	6	8	6	7	6	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	1	15	1	1	6	6	1	6	1	1
470	6	8	6	7	6	6	5	5	5	4	2	3	13	2	4	1	2	13	2	2	2	5	1	2	6	6	1	6	1	1
480	6	8	6	7	6	6	4	5	4	4	1	3	3	2	3	1	2	3	1	9	1	4	1	1	6	6	1	6	1	1
490	6	8	6	7	6	6	4	5	4	4	3	3	2	2	2	1	3	2	1	3	1	4	1	1	6	6	1	6	1	1
500	2	8	6	7	6	6	2	5	1	4	1	3	1	2	1	1	1	1	2	1	2	9	1	2	6	6	1	20	1	1
510	6	8	6	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	6	6	1	6	1	1
520	6	8	6	7	6	6	12	5	4	4	2	3	1	2	1	1	2	1	1	2	1	12	1	1	6	6	1	6	1	1
530	6	8	6	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	6	6	1	6	1	1
540	6	8	6	7	6	6	5	5	5	4	1	3	3	2	10	1	1	10	1	1	1	5	1	1	6	6	1	6	1	1
550	6	8	6	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	1	4	1	9	6	6	1	6	1	1
560	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	2	1	1	9	1	4	1	1	6	6	1	6	1	1
570	6	8	6	7	6	6	1	5	1	4	2	3	3	2	3	1	2	3	2	2	2	1	1	2	6	6	1	6	1	1
580	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	6	6	1	6	1	1
590	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
600	1	8	1	7	1	6	1	5	1	4	2	3	4	2	4	1	2	4	9	2	2	1	1	9	1	1	1	1	1	1
610	3	8	3	7	3	6	5	5	5	4	10	3	4	2	14	1	1	14	2	10	2	5	1	2	3	3	1	3	1	1
620	6	8	6	7	6	6	4	5	4	4	9	3	4	2	4	1	2	4	1	9	1	4	1	1	6	6	1	6	1	1
630	6	8	6	7	6	6	4	5	14	4	1	3	1	2	1	1	1	1	1	1	9	14	1	9	6	6	1	6	1	1
640	6	8	6	7	6	6	3	5	4	4	2	3	4	2	4	1	2	4	2	2	2	14	1	2	6	6	1	6	1	1
650	20	8	6	7	6	6	4	5	13	4	2	3	3	2	3	1	2	3	2	2	1	13	1	9	6	6	1	20	1	1
660	6	8	6	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	6	6	1	6	1	1
670	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
680	6	8	6	7	6	6	2	5	2	4	1	3	3	2	3	1	2	3	1	9	1	2	1	1	6	6	1	6	1	1
690	5	8	5	7	17	6	18	5	4	4	10	3	3	2	14	1	3	14	1	10	1	18	1	1	5	17	1	5	1	1
700	6	8	6	7	6	6	3	5	3	4	1	3	1	2	1	1	1	1	1	1	1	3	1	1	6	6	1	6	1	1
710	22	8	6	7	6	6	2	5	2	4	3	3	2	2	2	1	11	2	2	11	2	2	1	2	6	6	1	22	1	1
720	6	8	19	7	1	6	18	5	4	4	2	3	2	2	2	1	2	2	2	2	2	18	1	2	19	19	1	19	1	1
730	19	8	6	7	6	6	3	5	17	4	2	3	9	2	2	1	2	9	2	2	2	17	1	2	6	6	1	19	1	1
740	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	2	2	2	5	1	2	6	6	1	6	1	1
750	6	8	6	7	6	6	3	5	2	4	2	3	2	2	2	1	2	2	1	2	1	11	1	1	6	6	1	6	1	1
760	19	8	6	7	6	6	3	5	14	4	1	3	1	2	1	1	1	1	1	1	1	14	1	1	6	6	1	19	1	1
770	6	8	6	7	6	6	1	5	1	4	2	3	3	2	11	1	2	11	2	2	2	1	1	2	6	6	1	6	1	1
780	6	8	6	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	6	6	1	6	1	1
790	6	8	6	7	6	6	3	5	3	4	3	3	3	2	3	1	3	3	2	3	2	3	1	2	6	6	1	6	1	1
800	6	8	6	7	6	6	3	5	3	4	2	3	2	2	2	1	2	2	1	2	1	3	1	1	6	6	1	6	1	1
810	6	8	6	7	6	6	4	5	4	4	1	3	9	2	1	1	1	9	1	1	1	4	1	1	6	6	1	6	1	1
820	6	8	6	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	6	6	1	6	1	1
830	6	8	6	7	6	6	1	5	1	4	2	3	2	2	2	1	2	2	2	2	2	1	1	2	6	6	1	6	1	1
840	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	2	2	2	5	1	2	6	6	1	6	1	1
850	6	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	2	1	2	2	2	4	1	2	6	6	1	6	1	1
860	6	8	6	7	6	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	1	1	6	6	1	6	1	1
870	6	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	6	1	6	1	1
880	6	8	6	7	6	6	5	5	17	4	2	3	3	2	3	1	2	3	2	2	2	17	1	2	6	6	1	6	1	1
890	6	8	6	7	6	6	3	5	3	4	1	3	3	2	3	1	1	3	2	1	2	3	1	2	6	6	1	6	1	1
900	4	8	6	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	6	6	1	22	1	1
910	6	8	6	7	6	6	3	5	3	4	1	3	1	2	1	1	1	1	1	1	9	3	1	9	6	6	1	6	1	1
920	6	8	6	7	6	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	1	5	1	1	6	6	1	6	1	1
930	6	8	6	7	6	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	1	5	1	1	6	6	1	6	1	1
940	6	8	6	7	6	6	11	5	2	4	1	3	11	2	3	1	2	11	2	9	2	11	1	2	6	6	1	6	1	1
950	3	8	17	7	5	6	4	5	4	4	2	3	2	2	2	1	2	2	2	2	2	4	1	2	17	17	1	17	1	1
960	6	8	6	7	6	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	1	4	1	1	6	6	1	6	1	1
970	6	8	3	7	3	6	3	5	5	4	3	3	2	2	2	1	1	2	1	10	1	17	1	1	3	3	1	21	1	1
980	5	8	6	7	6	6	2	5	5	4	1	3	1	2	10	1	1	10	1	1	1	16	1	1	6	6	1	23	1	1
990	6	8	6	7	6	6	3	5	3	4	1	3	3	2	3	1	1	3	1	1	1	3	1	1	6	6	1	6	1	1
1000	6	8	6	7	6	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	1	4	1	1	6	6	1	6	1	1
1010	6	8	6	7	6	6	3	5	3	4	10	3	3	2	3	1	1	3	1	10	1	3	1	1	6	6	1	6	1	1
1020	6	8	6	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	6	6	1	6	1	1
1030	6	8	6	7	6	6	4	5	14	4	1	3	1	2	1	1	1	1	1	1	1	14	1	1	6	6	1	6	1	1
1040	6	8	6	7	6	6	3	5	3	4	2	3	2	2	2	1	2	2	2	2	2	3	1	2	6	6	1	6	1	1
