Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	1	5	4	4	3	3	2	2	1	1	3	14	2	11	1	1	1	1	1	1	1	9	1	1
10	2	8	2	7	1	6	3	5	6	4	3	3	1	2	1	1	1	21	2	1	1	2	2	1	2	11	1	2	1	1
20	2	8	2	7	1	6	3	5	3	4	3	3	1	2	1	1	6	3	1	19	1	2	3	1	1	3	1	1	1	1
30	3	8	3	7	4	6	3	5	1	4	1	3	1	2	1	1	1	1	1	1	4	3	3	4	1	3	1	1	1	1
40	12	8	4	7	4	6	2	5	4	4	13	3	3	2	1	1	3	13	2	3	4	12	2	4	2	2	1	2	1	1
50	3	8	3	7	1	6	2	5	4	4	4	3	2	2	1	1	2	4	2	2	1	3	2	1	2	2	1	2	1	1
60	3	8	4	7	3	6	1	5	1	4	1	3	4	2	1	1	4	1	1	4	3	14	1	3	1	1	1	1	1	1
70	4	8	13	7	1	6	1	5	4	4	4	3	2	2	1	1	2	4	1	2	1	13	1	1	1	1	1	1	1	1
80	3	8	3	7	3	6	10	5	3	4	3	3	10	2	1	1	1	3	2	10	3	3	3	3	2	10	1	2	1	1
90	3	8	3	7	1	6	1	5	4	4	4	3	5	2	1	1	5	4	1	5	1	3	1	1	1	1	1	1	1	1
100	3	8	3	7	3	6	3	5	1	4	12	3	2	2	1	1	2	12	1	2	3	3	3	3	1	3	1	1	1	1
110	4	8	4	7	3	6	1	5	3	4	3	3	1	2	1	1	1	3	2	1	3	4	1	3	2	1	1	2	1	1
120	3	8	3	7	4	6	3	5	3	4	3	3	3	2	1	1	4	3	1	14	4	3	3	4	1	3	1	1	1	1
130	4	8	12	7	4	6	1	5	4	4	4	3	4	2	1	1	13	4	1	13	12	12	1	12	1	1	1	1	1	1
140	3	8	4	7	3	6	2	5	3	4	3	3	3	2	1	1	3	3	1	3	4	14	2	14	2	2	1	9	1	1
150	1	8	1	7	2	6	2	5	24	4	1	3	5	2	1	1	16	24	2	16	2	1	2	2	2	2	1	2	1	1
160	1	8	1	7	1	6	1	5	1	4	1	3	11	2	1	1	3	1	2	11	1	1	1	1	2	1	1	2	1	1
170	3	8	3	7	3	6	1	5	1	4	3	3	9	2	1	1	2	10	9	9	3	3	1	3	1	1	1	9	1	1
180	3	8	3	7	3	6	1	5	1	4	3	3	1	2	1	1	1	10	1	1	1	3	1	10	1	1	1	1	1	1
190	5	8	5	7	3	6	1	5	7	4	7	3	1	2	1	1	3	7	1	10	4	5	1	14	1	1	1	1	1	1
200	4	8	4	7	2	6	3	5	4	4	4	3	9	2	1	1	1	4	2	9	2	4	11	2	2	11	1	2	1	1
210	1	8	1	7	3	6	1	5	4	4	4	3	4	2	1	1	6	4	1	22	4	1	1	14	1	1	1	1	1	1
220	10	8	3	7	4	6	3	5	4	4	2	3	2	2	1	1	16	13	2	16	13	10	3	13	2	3	1	2	1	1
230	1	8	5	7	1	6	3	5	3	4	14	3	12	2	1	1	4	14	1	12	1	15	3	1	1	3	1	1	1	1
240	3	8	3	7	4	6	1	5	7	4	7	3	4	2	1	1	3	7	1	14	4	3	3	4	1	10	1	1	1	1
250	2	8	9	7	1	6	10	5	1	4	1	3	5	2	1	1	5	1	1	5	1	9	3	1	1	10	1	1	1	1
260	3	8	1	7	3	6	1	5	1	4	3	3	5	2	1	1	5	10	1	5	4	10	1	14	1	1	1	1	1	1
270	4	8	3	7	3	6	3	5	3	4	3	3	4	2	1	1	4	3	1	4	3	14	11	3	1	11	1	1	1	1
280	3	8	3	7	4	6	1	5	4	4	4	3	1	2	1	1	1	4	2	1	4	3	1	4	2	1	1	2	1	1
290	1	8	1	7	1	6	1	5	3	4	3	3	5	2	1	1	5	3	1	5	10	1	1	10	1	1	1	1	1	1
300	14	8	4	7	1	6	1	5	4	4	3	3	1	2	1	1	1	14	1	1	1	14	10	1	1	10	1	1	1	1
310	3	8	3	7	1	6	1	5	3	4	3	3	3	2	1	1	10	3	1	10	1	3	1	1	1	1	1	1	1	1
320	1	8	1	7	4	6	1	5	3	4	5	3	3	2	1	1	5	17	1	17	4	1	1	4	1	1	1	1	1	1
330	3	8	3	7	4	6	2	5	1	4	1	3	1	2	1	1	1	1	1	1	4	3	2	4	1	2	1	1	1	1
340	10	8	1	7	2	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	2	10	1	2	1	1	1	1	1	1
350	2	8	2	7	3	6	1	5	3	4	10	3	4	2	1	1	4	10	1	4	4	2	1	14	1	1	1	1	1	1
360	4	8	14	7	2	6	3	5	4	4	4	3	1	2	1	1	1	4	1	1	2	14	3	2	1	3	1	1	1	1
370	2	8	2	7	2	6	2	5	3	4	1	3	10	2	1	1	3	10	2	10	2	2	2	2	2	2	1	2	1	1
