Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	5	5	4	4	3	3	2	2	1	1	1	9	4	18	1	12	1	10	1	1	1	1	1	1
10	5	8	3	7	2	6	3	5	3	4	2	3	4	2	4	1	1	4	2	3	2	2	2	2	2	17	1	2	1	1
20	1	8	1	7	1	6	24	5	1	4	1	3	1	2	1	1	1	1	9	24	1	9	1	1	1	1	1	1	1	1
30	4	8	4	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1
40	1	8	1	7	1	6	4	5	4	4	1	3	4	2	4	1	1	4	1	4	1	1	1	1	1	1	1	1	1	1
50	18	8	5	7	1	6	4	5	4	4	1	3	13	2	4	1	1	13	1	4	1	1	1	1	1	18	1	1	1	1
60	1	8	1	7	1	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1
70	6	8	6	7	12	6	1	5	1	4	1	3	1	2	1	1	1	1	4	1	1	12	1	1	1	6	1	1	1	1
80	3	8	2	7	1	6	3	5	3	4	1	3	2	2	2	1	1	2	1	3	1	1	1	1	1	11	1	1	1	1
90	4	8	4	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1
100	4	8	4	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1
110	1	8	1	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
120	6	8	6	7	1	6	3	5	3	4	1	3	11	2	3	1	1	11	1	3	1	1	1	1	1	6	1	1	1	1
130	2	8	2	7	2	6	5	5	2	4	2	3	1	2	1	1	1	1	2	16	2	2	2	2	2	2	1	2	1	1
140	16	8	2	7	1	6	7	5	29	4	1	3	11	2	3	1	1	11	1	29	1	1	1	1	1	16	1	1	1	1
150	6	8	6	7	2	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	2	2	2	2	6	1	2	1	1
160	1	8	1	7	1	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	1	1	9	1	1	9	1	1
170	2	8	2	7	2	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1
180	11	8	3	7	4	6	27	5	4	4	1	3	4	2	4	1	1	4	1	27	1	12	1	1	1	11	1	1	1	1
190	1	8	1	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
200	1	8	1	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
210	1	8	1	7	1	6	1	5	12	4	1	3	1	2	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	1
220	4	8	4	7	1	6	4	5	12	4	1	3	2	2	2	1	1	2	1	12	1	1	1	1	1	4	1	1	1	1
230	2	8	2	7	1	6	4	5	1	4	1	3	1	2	1	1	1	1	1	12	1	1	1	1	2	2	1	9	1	1
240	15	8	5	7	1	6	3	5	3	4	1	3	1	2	1	1	1	1	3	3	1	10	1	1	1	15	1	1	1	1
250	3	8	5	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	17	1	1	1	1
260	1	8	1	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1
270	5	8	5	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1
280	2	8	2	7	2	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1
290	2	8	2	7	1	6	2	5	2	4	1	3	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1
300	4	8	4	7	1	6	7	5	4	4	1	3	1	2	1	1	1	1	1	27	1	1	1	1	1	4	1	1	1	1
310	1	8	1	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
320	3	8	3	7	1	6	4	5	4	4	1	3	9	2	2	1	1	9	1	4	1	1	1	1	1	3	1	1	1	1
330	1	8	1	7	3	6	4	5	4	4	1	3	4	2	4	1	1	4	3	4	1	3	1	1	1	1	1	1	1	1
340	4	8	4	7	1	6	7	5	3	4	1	3	2	2	2	1	1	2	1	26	1	1	1	1	1	4	1	1	1	1
350	4	8	1	7	4	6	4	5	4	4	1	3	1	2	1	1	1	1	4	4	1	4	1	1	1	12	1	1	1	1
360	3	8	3	7	2	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	2	2	2	2	3	1	2	1	1
370	5	8	2	7	4	6	7	5	7	4	1	3	3	2	3	1	1	3	4	7	1	4	1	1	1	16	1	1	1	1
380	2	8	2	7	4	6	5	5	5	4	1	3	1	2	1	1	1	1	4	5	1	4	1	1	1	2	1	1	1	1
390	4	8	1	7	1	6	4	5	4	4	1	3	2	2	1	1	1	9	1	4	1	1	1	1	1	12	1	1	1	1
400	1	8	1	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1
410	6	8	20	7	1	6	4	5	4	4	1	3	5	2	5	1	1	5	1	4	1	1	1	1	1	20	1	1	1	1
420	4	8	4	7	4	6	2	5	2	4	1	3	1	2	1	1	1	1	4	2	1	4	1	1	1	4	1	1	1	1
430	1	8	1	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
440	5	8	5	7	1	6	1	5	1	4	1	3	3	2	3	1	1	3	1	1	1	1	1	1	9	5	1	9	1	1
450	6	8	6	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	6	1	1	1	1
460	17	8	5	7	2	6	2	5	2	4	2	3	3	2	3	1	1	3	2	2	2	2	2	2	2	17	1	2	1	1
470	19	8	6	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	19	1	1	1	1
480	5	8	5	7	2	6	5	5	3	4	2	3	1	2	1	1	1	1	2	17	2	2	2	2	2	5	1	2	1	1
490	2	8	2	7	2	6	1	5	1	4	2	3	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	1
500	1	8	6	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	19	1	1	1	1
510	6	8	6	7	2	6	3	5	3	4	2	3	1	2	1	1	1	1	2	3	2	2	1	2	1	6	1	1	1	1
520	6	8	6	7	1	6	2	5	2	4	1	3	4	2	4	1	1	4	1	2	1	1	1	1	1	6	1	1	1	1
530	4	8	4	7	1	6	1	5	4	4	1	3	4	2	4	1	1	4	1	12	1	1	1	1	1	4	1	1	1	1
540	5	8	5	7	1	6	4	5	4	4	1	3	4	2	4	1	1	4	1	4	1	1	1	1	1	5	1	1	1	1
550	5	8	5	7	13	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	13	2	2	2	5	1	2	1	1
560	4	8	4	7	4	6	1	5	1	4	1	3	1	2	1	1	1	1	4	1	1	4	1	1	1	4	1	1	1	1
570	1	8	1	7	1	6	1	5	1	4	1	3	5	2	5	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1
580	2	8	2	7	4	6	1	5	1	4	1	3	1	2	1	1	1	1	4	1	1	4	1	1	1	2	1	1	1	1
590	1	8	1	7	4	6	4	5	4	4	1	3	4	2	4	1	1	4	12	4	1	12	1	1	1	1	1	1	1	1
600	1	8	1	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
610	11	8	3	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	11	1	1	1	1
620	2	8	2	7	2	6	5	5	5	4	2	3	1	2	1	1	1	1	2	5	2	2	2	2	2	2	1	2	1	1
630	4	8	4	7	1	6	1	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1
640	4	8	4	7	10	6	11	5	2	4	1	3	1	2	1	1	1	1	3	11	1	10	1	1	1	4	1	1	1	1
650	1	8	1	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
660	4	8	4	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	4	1	1	1	1
