Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	1	6	5	5	2	4	3	3	2	2	1	1	2	11	2	2	1	9	1	24	1	15	1	1	1	1
10	14	8	25	7	2	6	5	5	2	4	4	3	4	2	9	1	2	4	2	2	1	9	5	25	4	5	1	14	1	1
20	3	8	25	7	7	6	1	5	2	4	2	3	2	2	1	1	2	2	9	2	1	9	10	25	3	10	1	3	1	1
30	2	8	2	7	3	6	5	5	3	4	4	3	18	2	1	1	3	18	1	3	1	1	3	11	2	17	1	2	1	1
40	1	8	4	7	4	6	1	5	1	4	2	3	3	2	2	1	1	11	2	1	1	2	1	4	1	1	1	1	1	1
50	13	8	5	7	5	6	5	5	1	4	3	3	2	2	1	1	1	11	1	1	1	1	5	5	4	5	1	13	1	1
60	3	8	7	7	6	6	6	5	2	4	1	3	1	2	1	1	2	1	1	2	1	1	6	29	4	6	1	14	1	1
70	4	8	3	7	17	6	1	5	1	4	5	3	5	2	1	1	2	5	1	9	1	1	1	17	4	1	1	4	1	1
80	2	8	3	7	2	6	3	5	1	4	3	3	3	2	2	1	1	3	2	1	1	2	3	11	1	3	1	9	1	1
90	2	8	6	7	7	6	6	5	1	4	3	3	3	2	2	1	1	3	1	1	1	9	6	29	2	6	1	2	1	1
100	2	8	5	7	5	6	5	5	2	4	3	3	3	2	2	1	2	3	2	2	1	2	5	5	2	5	1	2	1	1
110	13	8	6	7	6	6	6	5	1	4	3	3	1	2	1	1	1	10	1	1	1	1	6	6	2	6	1	13	1	1
120	1	8	7	7	7	6	6	5	2	4	1	3	1	2	2	1	2	1	2	2	1	2	6	7	1	6	1	1	1	1
130	1	8	5	7	5	6	5	5	2	4	2	3	2	2	1	1	2	2	1	2	1	1	5	5	1	5	1	1	1	1
140	2	8	5	7	5	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	5	5	2	5	1	2	1	1
150	2	8	6	7	6	6	6	5	2	4	3	3	3	2	2	1	2	3	2	2	1	2	6	6	2	6	1	2	1	1
160	1	8	6	7	6	6	5	5	1	4	3	3	3	2	1	1	1	3	1	1	1	1	5	6	1	5	1	1	1	1
170	1	8	5	7	5	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	5	5	1	5	1	1	1	1
180	2	8	5	7	5	6	5	5	1	4	4	3	4	2	9	1	1	4	1	1	1	9	5	5	2	5	1	2	1	1
190	1	8	6	7	23	6	6	5	1	4	4	3	4	2	1	1	1	4	1	1	1	1	5	23	1	23	1	1	1	1
200	1	8	7	7	7	6	5	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	6	7	1	23	1	1	1	1
210	2	8	6	7	6	6	6	5	2	4	1	3	1	2	2	1	2	1	2	2	1	2	5	6	2	23	1	2	1	1
220	4	8	5	7	5	6	5	5	1	4	3	3	3	2	1	1	1	3	1	1	1	1	5	5	4	5	1	4	1	1
230	2	8	6	7	6	6	5	5	2	4	3	3	1	2	1	1	1	10	1	9	1	1	6	6	3	23	1	11	1	1
240	3	8	6	7	6	6	5	5	2	4	2	3	2	2	1	1	2	2	1	2	1	1	5	6	3	5	1	3	1	1
250	2	8	7	7	7	6	6	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	7	2	6	1	2	1	1
260	2	8	2	7	25	6	2	5	10	4	1	3	1	2	2	1	1	1	2	10	1	2	2	25	2	2	1	2	1	1
270	3	8	6	7	5	6	6	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	6	23	3	6	1	3	1	1
280	2	8	5	7	28	6	5	5	1	4	3	3	3	2	1	1	1	3	1	1	1	1	5	28	2	5	1	2	1	1
290	2	8	7	7	7	6	23	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	5	7	2	23	1	2	1	1
300	2	8	7	7	7	6	6	5	2	4	1	3	1	2	2	1	2	1	2	2	1	2	6	7	2	6	1	2	1	1
310	1	8	5	7	7	6	5	5	1	4	3	3	2	2	1	1	1	11	1	1	1	1	5	28	1	5	1	1	1	1
320	3	8	6	7	6	6	6	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	3	6	1	3	1	1
330	4	8	6	7	6	6	6	5	1	4	1	3	1	2	2	1	1	1	2	1	1	2	6	6	4	6	1	4	1	1
340	1	8	6	7	6	6	6	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	1	6	1	1	1	1
350	4	8	6	7	6	6	6	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	6	4	6	1	4	1	1
360	1	8	5	7	23	6	5	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	23	23	1	23	1	1	1	1
