Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	1	5	4	4	3	3	2	2	1	1	1	9	3	14	1	10	1	19	1	1	1	1	1	1
10	1	8	5	7	5	6	1	5	3	4	3	3	1	2	1	1	1	1	1	3	1	1	1	5	1	1	1	1	1	1
20	2	8	18	7	4	6	1	5	21	4	3	3	4	2	4	1	3	4	2	21	1	11	2	18	2	9	1	2	1	1
30	1	8	1	7	1	6	2	5	4	4	4	3	4	2	13	1	2	13	9	4	1	9	2	1	1	2	1	1	1	1
40	1	8	6	7	6	6	1	5	23	4	6	3	5	2	5	1	3	5	14	23	1	14	1	6	1	1	1	1	1	1
50	2	8	6	7	6	6	1	5	4	4	13	3	2	2	2	1	2	2	2	13	1	2	1	6	2	1	1	2	1	1
60	2	8	6	7	4	6	3	5	2	4	2	3	3	2	2	1	2	11	2	2	1	2	3	22	1	3	1	9	1	1
70	1	8	5	7	5	6	2	5	4	4	4	3	2	2	2	1	2	2	2	4	1	2	2	5	9	2	1	9	1	1
80	1	8	6	7	6	6	3	5	4	4	4	3	3	2	3	1	2	3	2	4	1	2	10	6	1	10	1	1	1	1
90	2	8	6	7	23	6	2	5	11	4	2	3	9	2	2	1	1	9	1	11	1	1	2	23	2	2	1	2	1	1
100	2	8	2	7	2	6	2	5	2	4	2	3	1	2	1	1	2	1	2	2	1	2	2	2	2	2	1	2	1	1
110	1	8	6	7	6	6	1	5	4	4	3	3	3	2	3	1	3	3	3	14	1	3	1	6	1	1	1	1	1	1
120	2	8	6	7	6	6	1	5	3	4	3	3	2	2	2	1	13	2	2	3	1	13	1	6	2	1	1	2	1	1
130	1	8	6	7	6	6	1	5	4	4	4	3	3	2	3	1	2	3	2	4	1	2	1	6	1	1	1	1	1	1
140	2	8	7	7	5	6	2	5	3	4	14	3	11	2	2	1	2	11	2	14	1	2	2	28	2	2	1	2	1	1
150	2	8	6	7	20	6	2	5	4	4	3	3	1	2	4	1	1	12	1	14	1	1	2	20	2	2	1	2	1	1
160	1	8	5	7	6	6	1	5	4	4	4	3	3	2	2	1	3	11	1	4	1	10	1	23	1	1	1	1	1	1
170	2	8	6	7	6	6	3	5	3	4	3	3	5	2	5	1	1	5	1	3	1	1	3	6	2	3	1	2	1	1
180	1	8	7	7	7	6	1	5	4	4	4	3	2	2	2	1	3	2	3	4	1	3	1	7	1	1	1	1	1	1
190	1	8	5	7	23	6	2	5	3	4	3	3	9	2	2	1	9	9	1	3	1	9	2	23	1	2	1	1	1	1
200	1	8	6	7	6	6	2	5	3	4	3	3	4	2	4	1	2	4	2	3	1	2	2	6	1	2	1	1	1	1
